algo,delta,device,model_path,bytekgw_config,kgw_config,seed,prompt_id,c4_source_path,c4_source_line,prompt_text,c4_source_head,full_text,continuation_text,stat_name,stat_value,ppl,prompt_tokens,cont_tokens,full_tokens,prompt_found_in_full,gen_params_json
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1244,10,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,10,This month some important Walmart news did not get the attention it deserved. The news wasn't some flashy announcement about ,This month some important Walmart news did not get the attention it deserved. The news wasn't some flashy announcement about virtual reality or about some new service for busy Manhattanites. It was something much more subtle and much more s,"This month some important Walmart news did not get the attention it deserved. The news wasn't some flashy announcement about 3-day shipping or the introduction of a new private label brand, but rather some significant updates to the retailer's grocery pickup service.
Here's what's changed: Walmart is now offering grocery pickup at over 2,000 locations across the US, up from just 200 in June 2015. That's an incredible pace of expansion, with the service now available in nearly one-third of the company's US locations.
The pickup process has also become more efficient. In many cases, customers can now select a pickup time that's as short as 15 minutes from the time they place their order, up from a typical wait of 1","3-day shipping or the introduction of a new private label brand, but rather some significant updates to the retailer's grocery pickup service.
Here's what's changed: Walmart is now offering grocery pickup at over 2,000 locations across the US, up from just 200 in June 2015. That's an incredible pace of expansion, with the service now available in nearly one-third of the company's US locations.
The pickup process has also become more efficient. In many cases, customers can now select a pickup time that's as short as 15 minutes from the time they place their order, up from a typical wait of 1",z,3.9581141471862793,2.7369274908277514,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1245,11,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,11,University of Utah track and field athlete Lauren McCluskey was found shot dead Monday night in the backseat of a ,"University of Utah track and field athlete Lauren McCluskey was found shot dead Monday night in the backseat of a vehicle outside a campus dormitory, according to university police. The suspected shooter was 37-year-old Melvin Rowland, a ma","University of Utah track and field athlete Lauren McCluskey was found shot dead Monday night in the backseat of a 2020 black BMW sedan, and a suspect is in custody, police said.
According to the Salt Lake City Police Department, officers responded to a call about a suspicious vehicle around 9:30 p.m. near the University of Utah's Student Union Building. When they arrived, they found the BMW and located McCluskey's body inside.
The police department said a 37-year-old suspect, Melvin Shawn Rowland, was taken into custody around 11:45 p.m. and is currently being held without bail. The motive for the killing is still under investigation, but authorities believe it was not a random act.
Lauren","2020 black BMW sedan, and a suspect is in custody, police said.
According to the Salt Lake City Police Department, officers responded to a call about a suspicious vehicle around 9:30 p.m. near the University of Utah's Student Union Building. When they arrived, they found the BMW and located McCluskey's body inside.
The police department said a 37-year-old suspect, Melvin Shawn Rowland, was taken into custody around 11:45 p.m. and is currently being held without bail. The motive for the killing is still under investigation, but authorities believe it was not a random act.
Lauren",z,2.8333332538604736,2.0629171921423852,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1246,12,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,12,The Linux kernel now includes everything that is needed to use 3D acceleration with all GeForce graphics chips. Drivers have ,The Linux kernel now includes everything that is needed to use 3D acceleration with all GeForce graphics chips. Drivers have also been added for a Wireless Gigabit chip and a PCIe WLAN chip from Realtek. In his email announcing the release ,"The Linux kernel now includes everything that is needed to use 3D acceleration with all GeForce graphics chips. Drivers have 3D support, but the performance may vary.
With this update, Linux now includes drivers that have 3...
Read more: Linux Now Has Built-in Support for GeForce Graphics
The Linux kernel includes a new security feature called “KASLR” (Kernel Address Space Layout Randomization). KASLR randomizes the position of the kernel in memory, which makes it more difficult for attackers to locate specific kernel functions or...
Read more about KASLR (Kernel Address SPACE Layout Randomization) - Linux's New Security Feature
NVIDIA's open-source driver for Linux, also known as Nouveau, has made significant progress in recent months","3D support, but the performance may vary.
With this update, Linux now includes drivers that have 3...
Read more: Linux Now Has Built-in Support for GeForce Graphics
The Linux kernel includes a new security feature called “KASLR” (Kernel Address Space Layout Randomization). KASLR randomizes the position of the kernel in memory, which makes it more difficult for attackers to locate specific kernel functions or...
Read more about KASLR (Kernel Address SPACE Layout Randomization) - Linux's New Security Feature
NVIDIA's open-source driver for Linux, also known as Nouveau, has made significant progress in recent months",z,3.903137683868408,4.268113280883504,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1247,13,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,13,"The location of the July 15, 2002 flare is shown at left. The other panels compare the scale of Earth ","The location of the July 15, 2002 flare is shown at left. The other panels compare the scale of Earth to the eruptions. Red shows superheated gas held together by magnetic fields. The time sequence lasts only 80 seconds and yet reveals trem","The location of the July 15, 2002 flare is shown at left. The other panels compare the scale of Earth  (D) to the Sun (E) and the Moon (F).
The July 15 flare was extremely bright and was visible from Earth as a sudden, intense flash of light in the sky, with the exception of people in extreme western Australia and eastern Asia who had a clear view of the Sun.
The flare was also a major event in the region near the Sun where the flare was produced. The region was heated by the flare, causing the hot, ionized gas (plasma) surrounding the Sun to be energized and become hotter. The plasma, in turn, radiated X-rays, ultraviolet radiation and visible light,"," (D) to the Sun (E) and the Moon (F).
The July 15 flare was extremely bright and was visible from Earth as a sudden, intense flash of light in the sky, with the exception of people in extreme western Australia and eastern Asia who had a clear view of the Sun.
The flare was also a major event in the region near the Sun where the flare was produced. The region was heated by the flare, causing the hot, ionized gas (plasma) surrounding the Sun to be energized and become hotter. The plasma, in turn, radiated X-rays, ultraviolet radiation and visible light,",z,6.124283790588379,3.9705564555387625,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1248,14,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,14,Last summer I took a cross-country road trip with a group of people driving different types of electric vehicles. It ,"Last summer I took a cross-country road trip with a group of people driving different types of electric vehicles. It was an amazing experience, and our trip, our adventures, and our misadventures were portrayed in the documentary Kick Gas. ","Last summer I took a cross-country road trip with a group of people driving different types of electric vehicles. It  was a great experience and a chance to test the capabilities of these vehicles under a variety of conditions. I was surprised at how well they performed, and how smoothly they integrated into the existing energy infrastructure.

As we made our way across the country, I was struck by the lack of EV charging stations in many parts of the country. It became clear that building a robust and convenient charging network is a critical step in the adoption of electric vehicles.

In this context, a recent report from BloombergNEF (BNEF) caught my attention. The report argues that electrifying transportation is essential for reducing emissions, but that building a comprehensive charging"," was a great experience and a chance to test the capabilities of these vehicles under a variety of conditions. I was surprised at how well they performed, and how smoothly they integrated into the existing energy infrastructure.

As we made our way across the country, I was struck by the lack of EV charging stations in many parts of the country. It became clear that building a robust and convenient charging network is a critical step in the adoption of electric vehicles.

In this context, a recent report from BloombergNEF (BNEF) caught my attention. The report argues that electrifying transportation is essential for reducing emissions, but that building a comprehensive charging",z,4.965635299682617,2.711653492736244,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1249,15,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,15,"Larry checks in with KPCC reporter Sharon McNary, who’s been hitting up several polling stations in Orange County and Los ","Larry checks in with KPCC reporter Sharon McNary, who’s been hitting up several polling stations in Orange County and Los Angeles County, as well as Registrar of Voters for O.C. and L.A. After being a finalist for LAPD chief in 2009 only to","Larry checks in with KPCC reporter Sharon McNary, who’s been hitting up several polling stations in Orange County and Los  Angeles to get a sense of what voters are thinking. Sharon shares her observations about what she’s heard from voters and how it might affect the outcome of the election.
Sharon McNary, reporter for KPCC in Pasadena
We also chat with Larry Mantle’s colleague, Saul Gonzalez, who got some insight from a group of young, Latino voters in the Eastside of Los Angeles. Saul talks about what they’re thinking about the election and the issues that are on their minds.
Saul Gonzalez, journalist for KPCC and KCRW in Santa Monica
What are you hearing from voters in your area? Share your observations or concerns"," Angeles to get a sense of what voters are thinking. Sharon shares her observations about what she’s heard from voters and how it might affect the outcome of the election.
Sharon McNary, reporter for KPCC in Pasadena
We also chat with Larry Mantle’s colleague, Saul Gonzalez, who got some insight from a group of young, Latino voters in the Eastside of Los Angeles. Saul talks about what they’re thinking about the election and the issues that are on their minds.
Saul Gonzalez, journalist for KPCC and KCRW in Santa Monica
What are you hearing from voters in your area? Share your observations or concerns",z,5.096368312835693,3.056246411227913,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1250,16,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,16,"According to Variety, one of the movies about the 1973 tennis match between Billie Jean King and Bobby Riggs is ","According to Variety, one of the movies about the 1973 tennis match between Billie Jean King and Bobby Riggs is recasting one of its leads. No, not the serious one that HBO is doing with Elizabeth Banks and Paul Giamatti, and not the overtl","According to Variety, one of the movies about the 1973 tennis match between Billie Jean King and Bobby Riggs is 20th Century Fox’s ""Battle of the Sexes"". The movie is a comedy-drama film that will star Emma Stone as Billie Jean king and Steve Carell as Bobby Riggs.
The film will be directed by Valerie Faris and Jonathan Dayton, who have directed movies such as ""Little Miss Sunshine"" and ""Ruby Sparks"".
The movie will be based on the book ""Nine and a Half Strides"" by Stephen Gatley and will explore the background of the two tennis players, including the personal struggles they faced, and how they used the match to bring attention to the women’s rights movement.
“Battle of the sex”","20th Century Fox’s ""Battle of the Sexes"". The movie is a comedy-drama film that will star Emma Stone as Billie Jean king and Steve Carell as Bobby Riggs.
The film will be directed by Valerie Faris and Jonathan Dayton, who have directed movies such as ""Little Miss Sunshine"" and ""Ruby Sparks"".
The movie will be based on the book ""Nine and a Half Strides"" by Stephen Gatley and will explore the background of the two tennis players, including the personal struggles they faced, and how they used the match to bring attention to the women’s rights movement.
“Battle of the sex”",z,3.452378511428833,2.471400900978807,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1251,17,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,17,Health authorities in New Zealand said that about 200 passengers on the Dawn Princess ship became infected with the norovirus. ,Health authorities in New Zealand said that about 200 passengers on the Dawn Princess ship became infected with the norovirus. The ship was scheduled to leave for Australia on Monday. The last time there was a norovirus outbreak on the ship,"Health authorities in New Zealand said that about 200 passengers on the Dawn Princess ship became infected with the norovirus.  Photo: Pixabay.
Wellington, March 22 (Xinhua) -- New Zealand's Ministry of Health said on Thursday that over 200 passengers of the Dawn Princess cruise ship that arrived in Auckland earlier this week were diagnosed with the norvirus.
The ship, operated by Princess Cruises, docked in Auckland on Monday after a week-long voyage from Sydney, Australia. Health authorities initially reported that about 60 passengers were affected, but the number later rose to over 200.
The norovirus, commonly referred to as the ""stomach bug,"" is highly contagious and can cause vomiting, diarrhea, and stomach cr"," Photo: Pixabay.
Wellington, March 22 (Xinhua) -- New Zealand's Ministry of Health said on Thursday that over 200 passengers of the Dawn Princess cruise ship that arrived in Auckland earlier this week were diagnosed with the norvirus.
The ship, operated by Princess Cruises, docked in Auckland on Monday after a week-long voyage from Sydney, Australia. Health authorities initially reported that about 60 passengers were affected, but the number later rose to over 200.
The norovirus, commonly referred to as the ""stomach bug,"" is highly contagious and can cause vomiting, diarrhea, and stomach cr",z,0.41812101006507874,2.506645267861951,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1252,18,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,18,"Politico, which broke the PR story, reports, “The group circulated a memo to reporters and producers late Monday that discouraged ","Politico, which broke the PR story, reports, “The group circulated a memo to reporters and producers late Monday that discouraged them from airing the undercover videos, arguing that they were obtained under false identification and violate","Politico, which broke the PR story, reports, “The group circulated a memo to reporters and producers late Monday that discouraged 2016 hopefuls from mentioning the terrorist attack that took place in Orlando, Florida, last Sunday in their public statements or press releases.” The memo was supposedly written by a public affairs firm and was intended to guide the narrative for Republican presidential candidates.
The idea, it seems, was to focus on the attack itself rather than its motivations or the fact that it was committed by a Muslim American with ties to ISIS. By downplaying the terrorist connection, the memo claimed that Republicans could better appeal to voters without being seen as xenophobic or Islamophobic.
However, as Politico points out, many experts and critics panned the memo for being tone-de","2016 hopefuls from mentioning the terrorist attack that took place in Orlando, Florida, last Sunday in their public statements or press releases.” The memo was supposedly written by a public affairs firm and was intended to guide the narrative for Republican presidential candidates.
The idea, it seems, was to focus on the attack itself rather than its motivations or the fact that it was committed by a Muslim American with ties to ISIS. By downplaying the terrorist connection, the memo claimed that Republicans could better appeal to voters without being seen as xenophobic or Islamophobic.
However, as Politico points out, many experts and critics panned the memo for being tone-de",z,5.81654691696167,4.369328670521104,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1253,19,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,19,NEW YORK (AP) — Could the U.S. lose its top credit rating even if a deal is reached to raise ,"NEW YORK (AP) — Could the U.S. lose its top credit rating even if a deal is reached to raise the debt limit? Market analysts and investors increasingly say yes. The outcome won't be quite as scary as a default, but financial markets would s","NEW YORK (AP) — Could the U.S. lose its top credit rating even if a deal is reached to raise  federal debt  limits?
While a deal would avert a short-term default, some analysts say the ratings agencies may still downgrade the country's credit rating due to long-term concerns about the government's fiscal health and ability to pay its debts.
On Tuesday, Moody's Investors Service warned that it could cut the U.S.'s AAA credit rating even after a deal is struck, citing ""uncertainty"" about the government' s ability to address its long-term fiscal challenges.
Fitch Ratings, another major ratings agency, has also threatened to downgrade the U.S., citing concerns about the country's growing national debt and the government's"," federal debt  limits?
While a deal would avert a short-term default, some analysts say the ratings agencies may still downgrade the country's credit rating due to long-term concerns about the government's fiscal health and ability to pay its debts.
On Tuesday, Moody's Investors Service warned that it could cut the U.S.'s AAA credit rating even after a deal is struck, citing ""uncertainty"" about the government' s ability to address its long-term fiscal challenges.
Fitch Ratings, another major ratings agency, has also threatened to downgrade the U.S., citing concerns about the country's growing national debt and the government's",z,4.866238117218018,2.664404202276643,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1254,20,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,20,MAMADOU SAKHO remains unavailable for selection for Liverpool's Europa League semi-final first leg clash with Villarreal in Spain on Thursday ,MAMADOU SAKHO remains unavailable for selection for Liverpool's Europa League semi-final first leg clash with Villarreal in Spain on Thursday (8.05pm). The defender will not be considered for selection while he is being investigated after a,"MAMADOU SAKHO remains unavailable for selection for Liverpool's Europa League semi-final first leg clash with Villarreal in Spain on Thursday 5:30pm GMT kick-off.
The French defender, 27, has been absent from training since April 13 and has missed Liverpool's last four games, including the last three league matches, with a knee injury.
Sakho underwent minor surgery last week to repair a cartilage issue in his knee and has been undergoing rehabilitation work, but he has not yet been cleared to return to action by the club's medical staff.
However, Liverpool manager Jürgen Klopp is confident that Sakho will be back in training soon and hopes to have him fit in time for the club's remaining league games.
The German boss has plenty","5:30pm GMT kick-off.
The French defender, 27, has been absent from training since April 13 and has missed Liverpool's last four games, including the last three league matches, with a knee injury.
Sakho underwent minor surgery last week to repair a cartilage issue in his knee and has been undergoing rehabilitation work, but he has not yet been cleared to return to action by the club's medical staff.
However, Liverpool manager Jürgen Klopp is confident that Sakho will be back in training soon and hopes to have him fit in time for the club's remaining league games.
The German boss has plenty",z,6.754444122314453,2.973809378544393,31,128,159,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1255,21,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,21,"IHS Markit INFO, -0.02% a world leader in critical information, analytics and solutions, expanded its alternative data offering for asset ","IHS Markit INFO, -0.02% a world leader in critical information, analytics and solutions, expanded its alternative data offering for asset managers with the launch of new stock selection and strategy signals covering the automotive sector. C","IHS Markit INFO, -0.02% a world leader in critical information, analytics and solutions, expanded its alternative data offering for asset  management, private equity, and hedge funds with the acquisition of Cbonds Group, a leading provider of fixed-income and corporate debt data.
IHS Markits Cbonds acquisition adds a comprehensive database of global fixed-income and debt securities to its existing alternative data portfolio. This will enable its clients in the financial services industry to gain a deeper understanding of the debt markets and make more informed investment decisions.
Cbonds provides information on bonds, loans, syndicated loans, derivatives, and other debt instruments across various asset classes, such as corporate debt, sovereign debt, and securitized products. The group also offers comprehensive data on debt issuance"," management, private equity, and hedge funds with the acquisition of Cbonds Group, a leading provider of fixed-income and corporate debt data.
IHS Markits Cbonds acquisition adds a comprehensive database of global fixed-income and debt securities to its existing alternative data portfolio. This will enable its clients in the financial services industry to gain a deeper understanding of the debt markets and make more informed investment decisions.
Cbonds provides information on bonds, loans, syndicated loans, derivatives, and other debt instruments across various asset classes, such as corporate debt, sovereign debt, and securitized products. The group also offers comprehensive data on debt issuance",z,6.063390731811523,2.959324217879416,31,128,159,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
